"layer","cellID","District","DistrictID","Ward","WardID","Village","VillageID","PA","Urban"
1,1,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,2,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,3,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,4,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,5,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,6,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,7,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,8,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,9,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,10,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,11,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,12,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,13,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,14,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,15,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,16,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,17,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,18,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,19,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,20,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,21,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,22,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,23,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,24,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,25,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,26,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,27,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,28,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,29,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,30,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,31,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,32,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,33,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,34,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,35,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,36,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,37,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,38,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,39,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,40,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,41,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,42,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,43,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,44,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,45,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,46,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,47,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,48,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,49,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,50,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,51,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,52,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,53,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,54,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,55,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,56,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,57,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,58,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,59,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,60,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,61,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,62,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,63,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,64,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,65,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,66,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,67,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,68,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,69,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,70,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,71,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,72,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,73,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,74,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,75,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,76,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,77,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,78,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,79,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,80,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,81,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,82,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,83,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,84,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,85,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,86,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,87,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,88,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,89,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,90,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,91,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,92,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,93,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,94,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,95,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,96,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,97,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,98,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,99,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,100,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,101,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,102,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,103,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,104,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,105,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,106,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,107,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,108,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,109,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,110,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,111,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,112,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,113,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,114,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,115,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,116,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,117,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,118,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,119,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,120,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,121,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,122,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,123,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,124,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,125,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,126,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,127,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,128,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,129,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,130,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,131,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,132,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,133,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,134,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,135,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,136,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,137,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,138,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,139,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,140,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,141,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,142,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,143,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,144,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,145,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,146,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,147,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,148,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,149,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,150,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,151,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,152,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,153,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,154,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,155,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,156,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,157,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,158,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,159,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,160,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,161,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,162,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,163,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,164,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,165,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,166,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,167,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,168,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,169,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,170,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,171,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,172,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,173,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,174,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,175,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,176,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,177,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,178,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,179,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,180,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,181,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,182,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,183,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,184,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,185,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,186,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,187,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,188,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,189,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,190,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,191,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,192,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,193,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,194,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,195,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,196,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,197,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,198,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,199,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,200,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,201,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,202,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,203,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,204,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,205,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,206,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,207,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,208,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,209,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,210,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,211,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,212,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,213,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,214,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,215,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,216,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,217,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,218,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,219,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,220,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,221,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,222,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,223,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,224,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,225,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,226,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,227,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,228,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,229,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,230,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,231,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,232,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,233,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,234,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,235,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,236,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,237,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,238,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,239,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,240,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,241,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,242,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,243,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,244,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,245,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,246,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,247,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,248,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,249,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,250,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,251,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,252,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,253,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,254,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,255,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,256,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,257,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,258,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,259,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,260,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,261,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,262,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,263,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,264,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,265,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,266,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,267,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,268,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,269,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,270,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,271,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,272,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,273,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,274,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,275,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,276,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,277,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,278,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,279,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,280,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,281,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,282,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,283,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,284,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,285,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,286,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,287,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,288,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,289,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,290,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,291,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,292,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,293,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,294,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,295,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,296,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,297,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,298,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,299,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,300,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,301,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,302,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,303,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,304,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,305,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,306,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,307,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,308,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,309,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,310,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,311,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,312,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,313,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,314,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,315,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,316,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,317,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,318,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,319,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,320,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,321,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,322,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,323,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,324,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,325,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,326,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,327,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,328,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,329,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,330,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,331,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,332,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,333,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,334,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,335,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,336,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,337,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,338,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,339,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,340,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,341,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,342,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,343,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,344,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,345,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,346,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,347,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,348,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,349,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,350,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,351,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,352,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,353,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,354,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,355,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,356,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,357,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,358,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,359,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,360,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,361,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,362,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,363,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,364,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,365,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,366,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,367,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,368,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,369,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,370,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,371,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,372,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,373,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,374,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,375,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,376,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,377,"Liwale",2,"Kimambi",86,"Kimambi",459,1,0
1,378,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,379,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,380,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,381,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,382,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,383,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,384,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,385,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,386,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,387,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,388,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,389,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
1,390,"Liwale",2,"Mkutano",84,"Kikulyungu",488,1,0
