"mtwararural_chawi_chawi",0.785714285714286,0.0714285714285714,0.0689655172413793,0,0
"tandahimba_chingungwe_mtenda",0,0.777777777777778,0.8,0.5,0
"tandahimba_kitama_mwengeb",0,0,0.105263157894737,0.684210526315789,0.421052631578947
"tandahimba_mkoreha_namunda",0,0,0.0476190476190476,0,0
"ruangwa_chinongwe_chinongwea",0.0915254237288136,0.0671140939597315,0.199335548172757,0.666666666666667,0.538461538461538
"newala_chilangala_namangadu",0,0.5,0,0,0
"liwale_mihumo_mihumo",0.409090909090909,0.409090909090909,0.260869565217391,0.666666666666667,0.333333333333333
"ruangwa_likunja_mpara",0.296296296296296,0.642857142857143,0.392857142857143,0.551020408163265,0.478260869565217
"tandahimba_kwanyama_kwanyama",0,0,0,0,0
"mtwaraurban_chuno_ligulac",0.746478873239437,0.428571428571429,0.48,0.880952380952381,0.594594594594595
"lindiurban_mbanja_mbanja",0.458333333333333,0.56,0.555555555555556,0.315789473684211,0.325
"lindirural_kiwalala_narunyu",0.0816326530612245,0,0,0.234042553191489,0
"lindirural_kilolambwani_mvulenib",0.578947368421053,0,0,0.0555555555555556,0.5
"lindirural_mnolela_ruhokwe",0.666666666666667,0.5,0.0416666666666667,0.652173913043478,0.391304347826087
"ruangwa_chibula_namihenje",0.388888888888889,0.277777777777778,0.777777777777778,0.785714285714286,0.785714285714286
"lindiurban_ndoro_ndorojuu",0.571428571428571,0,0,0.5,0.5
"liwale_liwalemjini_mungurumo",0.806451612903226,0.416666666666667,0.0588235294117647,0.214285714285714,0.454545454545455
"mtwararural_naumbu_mgao",0,0,0,0,0
"mtwararural_ndumbwe_ndumbwe",0.793650793650794,0.44,0.805555555555556,0.6,0.44
"nachingwea_stesheni_chemchem",0,0.208333333333333,0.135135135135135,0.027027027027027,0.0266666666666667
"masasi_mwena_liputu",0.370967741935484,0.492063492063492,0.476923076923077,0.4375,0.47787610619469
"nanyumbu_lumesule_chigweje",0.8125,0.214285714285714,0,0.5,0.555555555555556
"nachingwea_lionja_ilolo",0.333333333333333,0.2,0.666666666666667,0.583333333333333,0.583333333333333
"lindiurban_jamhuri_mlandege",0.434782608695652,0.64,0.6,0.78125,0.333333333333333
"lindirural_kiwalala_mandawa",0,0,0,0.407407407407407,0
"newala_nanguruwe_magumuchila",0,0,0.366666666666667,0,0
"ruangwa_mandawa_mandawachini",0,0.164179104477612,0.176470588235294,0.44,0.763157894736842
"mtwaraurban_jangwani_mtangashari",0.333333333333333,0.0666666666666667,0.266666666666667,0.3125,0.25
"masasi_nanganga_mdenga",0.542857142857143,0,0.351351351351351,0.324324324324324,0.315789473684211
"newala_mtunguru_mkwaya",0,0,0,0.8,0
"liwale_mbaya_mbaya",0.142857142857143,0.272727272727273,0.347826086956522,0.0714285714285714,0.625
"lindiurban_msinjahili_msonobarijuu",0.6875,0.5,0.875,0.833333333333333,0.863636363636364
"masasi_mnavira_nakarara",0,0,0.551724137931034,0.344827586206897,0.551724137931034
"newala_makote_makondeko",0,0.529411764705882,0.411764705882353,0.166666666666667,0
"nachingwea_namatula_namatula",0,0,0.64,0.739130434782609,0.228571428571429
"kilwa_mandawa_mavuji",0.242424242424242,0.477611940298507,0.0735294117647059,0.666666666666667,0.694214876033058
"masasitownshipauthority_mkuti_mtaawamadeko",0.127777777777778,0.185792349726776,0,0.211340206185567,0
"masasitownshipauthority_temeke_nangose",0.0784313725490196,0.217948717948718,0,0.229411764705882,0.0346820809248555
"nachingwea_mkoka_mkoka",0.144736842105263,0.350649350649351,0.594936708860759,0.642857142857143,0.8
"mtwaraurban_chikongola_mwela",0,0,0,1,1
"lindirural_kiwawa_mputwa",0,0.458333333333333,0.583333333333333,0.5625,0.777777777777778
"masasitownshipauthority_nyasa_mtaawawapiwapib",0.135135135135135,0.131578947368421,0,0.195121951219512,0.05
"kilwa_miteja_miteja",0.323699421965318,0.482954545454545,0.527777777777778,0.637362637362637,0.494565217391304
"masasi_mbuyuni_ndibwa",0.388888888888889,0,0.789473684210526,0.631578947368421,0.578947368421053
"mtwaraurban_chuno_ligulab",0.8,0.535714285714286,0.458333333333333,0.85,0.6
"liwale_kiangara_litoo",0,0.342105263157895,0,0.4,0
"newala_kitangari_kitangarihospitali",0.303030303030303,0.791044776119403,0.5,0.428571428571429,0.428571428571429
"masasitownshipauthority_mpindimbi_chanikanguo",0,0.675675675675676,0.351351351351351,0.426229508196721,0.552083333333333
"tandahimba_maundo_changombe",0.363636363636364,0,0.0909090909090909,0,0
"tandahimba_mkundi_lipalwei",0.4,0,0.8125,0,0.4375
"mtwararural_mbawala_mduwi",0,0.142857142857143,0.285714285714286,0.857142857142857,0.428571428571429
"newala_chilangala_mkongi",0.375,0.0625,0.235294117647059,0.470588235294118,0
"kilwa_kipatimu_nandembo",0.0185185185185185,0,0.375,0,0.789473684210526
"nachingwea_nditi_namanja",0.25531914893617,0.25,0.673469387755102,0.555555555555556,0.407407407407407
"kilwa_mandawa_kiwawa",0.382716049382716,0.219512195121951,0.0119047619047619,0.4,0.337209302325581
"tandahimba_dinduma_mitene",0,0,0.466666666666667,0.4,0
"masasi_lukuledi_mraushi",0,0,0.571428571428571,0.785714285714286,0.714285714285714
"newala_mtopwa_mnyeu",0.113636363636364,0,0.804347826086957,0.127659574468085,0
"nanyumbu_sengenya_kisimatu",0,0,0.5,0,0
"liwale_likongowele_uliya",0,0,0.0377358490566038,0.481481481481481,0
"lindirural_mipingo_mipingo",0.344827586206897,0.517241379310345,0.571428571428571,0.785714285714286,0.461538461538462
