"layer","cellID","Region","RegionID","District","DistrictID","Ward","WardID","Village","VillageID","VillCens","VillIDCens","PA","Urban"
1,1,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,2,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,3,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,4,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,5,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,6,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,7,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,8,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,9,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,10,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,11,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,12,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,13,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,14,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,15,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,16,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,17,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,18,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,19,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,20,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,21,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,22,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,23,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,24,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,25,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,26,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,27,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,28,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,29,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,30,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,31,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,32,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,33,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,34,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,35,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,36,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,37,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,38,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,39,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,40,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,41,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,42,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,43,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,44,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,45,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,46,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,47,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,48,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,49,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,50,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,51,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,52,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,53,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,54,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,55,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,56,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,57,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,58,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,59,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,60,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,61,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,62,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,63,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,64,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,65,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,66,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,67,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,68,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,69,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,70,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,71,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,72,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,73,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,74,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,75,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,76,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,77,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,78,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,79,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,80,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,81,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,82,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,83,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,84,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,85,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,86,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,87,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,88,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,89,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,90,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,91,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,92,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,93,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,94,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,95,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,96,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,97,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,98,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,99,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,100,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,101,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,102,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,103,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,104,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,105,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,106,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,107,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,108,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,109,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,110,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,111,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,112,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,113,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,114,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,115,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,116,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,117,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,118,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,119,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,120,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,121,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,122,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,123,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,124,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,125,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,126,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,127,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,128,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,129,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,130,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,131,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,132,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,133,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,134,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,135,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,136,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,137,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,138,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,139,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,140,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,141,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,142,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,143,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,144,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,145,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,146,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,147,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,148,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,149,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,150,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,151,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,152,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,153,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,154,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,155,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,156,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,157,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,158,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,159,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,160,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,161,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,162,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,163,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,164,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,165,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,166,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,167,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,168,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,169,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,170,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,171,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,172,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,173,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,174,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,175,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,176,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,177,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,178,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,179,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,180,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,181,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,182,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,183,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,184,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,185,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,186,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,187,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,188,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,189,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,190,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,191,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,192,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,193,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,194,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,195,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,196,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,197,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,198,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,199,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,200,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,201,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,202,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,203,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,204,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,205,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,206,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,207,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,208,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,209,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,210,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,211,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,212,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,213,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,214,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,215,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,216,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,217,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,218,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,219,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,220,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,221,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,222,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,223,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,224,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,225,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,226,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,227,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,228,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,229,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,230,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,231,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,232,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,233,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,234,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,235,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,236,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,237,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,238,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,239,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,240,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,241,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,242,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,243,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,244,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,245,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,246,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,247,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,248,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,249,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,250,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,251,"Morogoro",3,"Morogoro",10,"Gwata",26,"Gwataujembe",919,"Gwataujembe",242,0,0
1,252,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,253,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
1,254,"Morogoro",3,"Morogoro",10,"Gwata",26,"Maseyu",1830,"Maseyu",2707,0,0
