"layer","cellID","District","DistrictID","Village","VillageID","PA"
1,564,"Serengeti",1,"Tamkeri",86,1
1,565,"Serengeti",1,"Tamkeri",86,1
1,566,"Serengeti",1,"Tamkeri",86,1
1,567,"Serengeti",1,"Tamkeri",86,1
1,568,"Serengeti",1,"Tamkeri",86,1
1,569,"Serengeti",1,"Tamkeri",86,1
1,570,"Serengeti",1,"Tamkeri",86,1
1,571,"Serengeti",1,"Tamkeri",86,1
1,572,"Serengeti",1,"Tamkeri",86,1
1,573,"Serengeti",1,"Tamkeri",86,1
1,574,"Serengeti",1,"Tamkeri",86,1
1,575,"Serengeti",1,"Tamkeri",86,1
1,576,"Serengeti",1,"Tamkeri",86,1
1,577,"Serengeti",1,"Kenyamonta",5,0
1,578,"Serengeti",1,"Kenyamonta",5,0
1,579,"Serengeti",1,"Remung'orori",71,0
1,580,"Serengeti",1,"Magange",70,0
1,581,"Serengeti",1,"Magange",70,0
1,582,"Serengeti",1,"Masinki",69,0
1,583,"Serengeti",1,"Masinki",69,0
1,584,"Serengeti",1,"Masinki",69,0
1,585,"Serengeti",1,"Ring'wani",18,0
1,586,"Serengeti",1,"Ring'wani",18,0
1,587,"Serengeti",1,"Kenyana",17,0
1,588,"Serengeti",1,"Kenyana",17,0
1,589,"Serengeti",1,"Kenyana",17,0
1,590,"Serengeti",1,"Kenyana",17,0
1,591,"Serengeti",1,"Musati",13,0
1,592,"Serengeti",1,"Musati",13,0
1,593,"Serengeti",1,"Kebanchabancha",15,0
1,594,"Serengeti",1,"Kebanchabancha",15,0
1,595,"Serengeti",1,"Rung'abure",22,0
1,596,"Serengeti",1,"Rung'abure",22,0
1,597,"Serengeti",1,"Nyamerama",20,0
1,598,"Serengeti",1,"Nyamerama",20,0
1,599,"Serengeti",1,"Kitunguruma",84,0
1,600,"Serengeti",1,"Kitunguruma",84,0
1,601,"Serengeti",1,"Kitunguruma",84,0
1,602,"Serengeti",1,"Mbalibali",85,0
1,603,"Serengeti",1,"Mbalibali",85,0
1,604,"Serengeti",1,"Tamkeri",86,0
1,605,"Serengeti",1,"Tamkeri",86,0
1,606,"Serengeti",1,"Tamkeri",86,1
1,607,"Serengeti",1,"Tamkeri",86,1
1,608,"Serengeti",1,"Tamkeri",86,1
1,609,"Serengeti",1,"Tamkeri",86,1
1,610,"Serengeti",1,"Tamkeri",86,1
1,611,"Serengeti",1,"Tamkeri",86,1
1,612,"Serengeti",1,"Tamkeri",86,1
1,613,"Serengeti",1,"Tamkeri",86,1
1,614,"Serengeti",1,"Tamkeri",86,1
1,615,"Serengeti",1,"Tamkeri",86,1
1,616,"Serengeti",1,"Tamkeri",86,1
1,617,"Serengeti",1,"Tamkeri",86,1
1,618,"Serengeti",1,"Tamkeri",86,1
1,619,"Serengeti",1,"Tamkeri",86,1
1,620,"Serengeti",1,"Tamkeri",86,1
1,621,"Serengeti",1,"Tamkeri",86,1
1,622,"Serengeti",1,"Tamkeri",86,1
1,623,"Serengeti",1,"Tamkeri",86,1
1,624,"Serengeti",1,"Tamkeri",86,1
1,625,"Serengeti",1,"Tamkeri",86,1
1,626,"Serengeti",1,"Tamkeri",86,1
1,627,"Serengeti",1,"Tamkeri",86,1
1,628,"Serengeti",1,"Tamkeri",86,1
1,629,"Serengeti",1,"Tamkeri",86,1
1,630,"Serengeti",1,"Tamkeri",86,1
1,631,"Serengeti",1,"Tamkeri",86,1
1,632,"Serengeti",1,"Tamkeri",86,1
1,633,"Serengeti",1,"Remung'orori",71,0
1,634,"Serengeti",1,"Remung'orori",71,0
1,635,"Serengeti",1,"Remung'orori",71,0
1,636,"Serengeti",1,"Magange",70,0
1,637,"Serengeti",1,"Magange",70,0
1,638,"Serengeti",1,"Masinki",69,0
1,639,"Serengeti",1,"Masinki",69,0
1,640,"Serengeti",1,"Masinki",69,0
1,641,"Serengeti",1,"Ring'wani",18,0
1,642,"Serengeti",1,"Ring'wani",18,0
1,643,"Serengeti",1,"Kenyana",17,0
1,644,"Serengeti",1,"Kenyana",17,0
1,645,"Serengeti",1,"Kenyana",17,0
1,646,"Serengeti",1,"Kenyana",17,0
1,647,"Serengeti",1,"Musati",13,0
1,648,"Serengeti",1,"Musati",13,0
1,649,"Serengeti",1,"Kebanchabancha",15,0
1,650,"Serengeti",1,"Machochwe",21,0
1,651,"Serengeti",1,"Rung'abure",22,0
1,652,"Serengeti",1,"Nyamerama",20,0
1,653,"Serengeti",1,"Nyamerama",20,0
1,654,"Serengeti",1,"Nyamerama",20,0
1,655,"Serengeti",1,"Nyamerama",20,0
1,656,"Serengeti",1,"Kitunguruma",84,0
1,657,"Serengeti",1,"Kitunguruma",84,0
1,658,"Serengeti",1,"Mbalibali",85,0
1,659,"Serengeti",1,"Koreri",83,0
1,660,"Serengeti",1,"Koreri",83,0
1,661,"Serengeti",1,"Tamkeri",86,0
1,662,"Serengeti",1,"Tamkeri",86,0
1,663,"Serengeti",1,"Tamkeri",86,1
1,664,"Serengeti",1,"Tamkeri",86,1
1,665,"Serengeti",1,"Tamkeri",86,1
1,666,"Serengeti",1,"Tamkeri",86,1
1,667,"Serengeti",1,"Tamkeri",86,1
1,668,"Serengeti",1,"Tamkeri",86,1
1,669,"Serengeti",1,"Tamkeri",86,1
1,670,"Serengeti",1,"Tamkeri",86,1
1,671,"Serengeti",1,"Tamkeri",86,1
1,672,"Serengeti",1,"Tamkeri",86,1
1,673,"Serengeti",1,"Tamkeri",86,1
1,674,"Serengeti",1,"Tamkeri",86,1
1,675,"Serengeti",1,"Tamkeri",86,1
1,676,"Serengeti",1,"Tamkeri",86,1
1,677,"Serengeti",1,"Tamkeri",86,1
1,678,"Serengeti",1,"Tamkeri",86,1
1,679,"Serengeti",1,"Tamkeri",86,1
1,680,"Serengeti",1,"Tamkeri",86,1
1,681,"Serengeti",1,"Tamkeri",86,1
1,682,"Serengeti",1,"Tamkeri",86,1
1,683,"Serengeti",1,"Tamkeri",86,1
1,684,"Serengeti",1,"Tamkeri",86,1
1,685,"Serengeti",1,"Tamkeri",86,1
1,686,"Serengeti",1,"Tamkeri",86,1
1,687,"Serengeti",1,"Tamkeri",86,1
1,688,"Serengeti",1,"Remung'orori",71,0
1,689,"Serengeti",1,"Remung'orori",71,0
1,690,"Serengeti",1,"Remung'orori",71,0
1,691,"Serengeti",1,"Magange",70,0
1,692,"Serengeti",1,"Magange",70,0
1,693,"Serengeti",1,"Maburi",49,0
1,694,"Serengeti",1,"Maburi",49,0
1,695,"Serengeti",1,"Ring'wani",18,0
1,696,"Serengeti",1,"Kemgesi",62,0
1,697,"Serengeti",1,"Kemgesi",62,0
1,698,"Serengeti",1,"Kemgesi",62,0
1,699,"Serengeti",1,"Kemgesi",62,0
1,700,"Serengeti",1,"Kenyana",17,0
1,701,"Serengeti",1,"Kenyana",17,0
1,702,"Serengeti",1,"Kenyana",17,0
1,703,"Serengeti",1,"Masangura",53,0
1,704,"Serengeti",1,"Itununu",54,0
1,705,"Serengeti",1,"Itununu",54,0
1,706,"Serengeti",1,"Itununu",54,0
1,707,"Serengeti",1,"Itununu",54,0
1,708,"Serengeti",1,"Kerenero",55,0
1,709,"Serengeti",1,"Nyamoko",89,0
1,710,"Serengeti",1,"Nyamoko",89,0
1,711,"Serengeti",1,"Koreri",83,0
1,712,"Serengeti",1,"Koreri",83,0
1,713,"Serengeti",1,"Koreri",83,0
1,714,"Serengeti",1,"Nyamburi",79,0
1,715,"Serengeti",1,"Nyamburi",79,0
1,716,"Serengeti",1,"Tamkeri",86,0
1,717,"Serengeti",1,"Tamkeri",86,0
1,718,"Serengeti",1,"Tamkeri",86,0
1,719,"Serengeti",1,"Tamkeri",86,1
1,720,"Serengeti",1,"Tamkeri",86,1
1,721,"Serengeti",1,"Tamkeri",86,1
1,722,"Serengeti",1,"Tamkeri",86,1
1,723,"Serengeti",1,"Tamkeri",86,1
1,724,"Serengeti",1,"Tamkeri",86,1
1,725,"Serengeti",1,"Tamkeri",86,1
1,726,"Serengeti",1,"Tamkeri",86,1
1,727,"Serengeti",1,"Tamkeri",86,1
1,728,"Serengeti",1,"Tamkeri",86,1
1,729,"Serengeti",1,"Tamkeri",86,1
1,730,"Serengeti",1,"Tamkeri",86,1
1,731,"Serengeti",1,"Tamkeri",86,1
1,732,"Serengeti",1,"Tamkeri",86,1
1,733,"Serengeti",1,"Tamkeri",86,1
1,734,"Serengeti",1,"Tamkeri",86,1
1,735,"Serengeti",1,"Tamkeri",86,1
1,736,"Serengeti",1,"Tamkeri",86,1
1,737,"Serengeti",1,"Tamkeri",86,1
1,738,"Serengeti",1,"Tamkeri",86,1
1,739,"Serengeti",1,"Tamkeri",86,1
1,740,"Serengeti",1,"Tamkeri",86,1
1,741,"Serengeti",1,"Tamkeri",86,1
1,742,"Serengeti",1,"Tamkeri",86,1
1,743,"Serengeti",1,"Remung'orori",71,0
1,744,"Serengeti",1,"Remung'orori",71,0
1,745,"Serengeti",1,"Remung'orori",71,0
1,746,"Serengeti",1,"Gusuhi",47,0
1,747,"Serengeti",1,"Kerukerege",48,0
1,748,"Serengeti",1,"Kerukerege",48,0
1,749,"Serengeti",1,"Maburi",49,0
1,750,"Serengeti",1,"Kemgesi",62,0
1,751,"Serengeti",1,"Kemgesi",62,0
1,752,"Serengeti",1,"Nyamatare",64,0
1,753,"Serengeti",1,"Nyamatare",64,0
1,754,"Serengeti",1,"Nyamatare",64,0
1,755,"Serengeti",1,"Kemgesi",62,0
1,756,"Serengeti",1,"Kenyana",17,0
1,757,"Serengeti",1,"Kenyana",17,0
1,758,"Serengeti",1,"Masangura",53,0
1,759,"Serengeti",1,"Masangura",53,0
1,760,"Serengeti",1,"Masangura",53,0
1,761,"Serengeti",1,"Itununu",54,0
1,762,"Serengeti",1,"Itununu",54,0
1,763,"Serengeti",1,"Kerenero",55,0
1,764,"Serengeti",1,"Nyamoko",89,0
1,765,"Serengeti",1,"Nyamoko",89,0
1,766,"Serengeti",1,"Kegonga",90,0
1,767,"Serengeti",1,"Kegonga",90,0
1,768,"Serengeti",1,"Koreri",83,0
1,769,"Serengeti",1,"Kibeyo",26,0
1,770,"Serengeti",1,"Nyamburi",79,0
1,771,"Serengeti",1,"Nyamburi",79,0
1,772,"Serengeti",1,"Bisarara",80,0
1,773,"Serengeti",1,"Bisarara",80,0
1,774,"Serengeti",1,"Bisarara",80,1
1,775,"Serengeti",1,"Bisarara",80,1
1,776,"Serengeti",1,"Bisarara",80,1
1,777,"Serengeti",1,"Bisarara",80,1
1,778,"Serengeti",1,"Bisarara",80,1
1,779,"Serengeti",1,"Bisarara",80,1
1,780,"Serengeti",1,"Bisarara",80,1
1,781,"Serengeti",1,"Bisarara",80,1
1,782,"Serengeti",1,"Bisarara",80,1
1,783,"Serengeti",1,"Bisarara",80,1
1,784,"Serengeti",1,"Bisarara",80,1
1,785,"Serengeti",1,"Bisarara",80,1
1,786,"Serengeti",1,"Bisarara",80,1
1,787,"Serengeti",1,"Bisarara",80,1
1,788,"Serengeti",1,"Bisarara",80,1
1,789,"Serengeti",1,"Bisarara",80,1
1,790,"Serengeti",1,"Bisarara",80,1
1,791,"Serengeti",1,"Bisarara",80,1
1,792,"Serengeti",1,"Bisarara",80,1
1,793,"Serengeti",1,"Bisarara",80,1
1,794,"Serengeti",1,"Bisarara",80,1
1,795,"Serengeti",1,"Bisarara",80,1
1,796,"Serengeti",1,"Bisarara",80,1
1,797,"Serengeti",1,"Bisarara",80,1
1,798,"Serengeti",1,"Gusuhi",47,0
1,799,"Serengeti",1,"Gusuhi",47,0
1,800,"Serengeti",1,"Gusuhi",47,0
1,801,"Serengeti",1,"Kerukerege",48,0
1,802,"Serengeti",1,"Kerukerege",48,0
1,803,"Serengeti",1,"Maburi",49,0
1,804,"Serengeti",1,"Maburi",49,0
1,805,"Serengeti",1,"Kemgesi",62,0
1,806,"Serengeti",1,"Nyamatare",64,0
1,807,"Serengeti",1,"Nyamatare",64,0
1,808,"Serengeti",1,"Nyamatare",64,0
1,809,"Serengeti",1,"Nyirongo",63,0
1,810,"Serengeti",1,"Kemgesi",62,0
1,811,"Serengeti",1,"Kemgesi",62,0
1,812,"Serengeti",1,"Nyirongo",63,0
1,813,"Serengeti",1,"Masangura",53,0
1,814,"Serengeti",1,"Masangura",53,0
1,815,"Serengeti",1,"Kwitete",52,0
1,816,"Serengeti",1,"Kwitete",52,0
1,817,"Serengeti",1,"Ngarawani",96,0
1,818,"Serengeti",1,"Nyamoko",89,0
1,819,"Serengeti",1,"Matare",91,0
1,820,"Serengeti",1,"Kegonga",90,0
1,821,"Serengeti",1,"Kegonga",90,0
1,822,"Serengeti",1,"Koreri",83,0
1,823,"Serengeti",1,"Kibeyo",26,0
1,824,"Serengeti",1,"Kibeyo",26,0
1,825,"Serengeti",1,"Nyamburi",79,0
1,826,"Serengeti",1,"Bisarara",80,0
1,827,"Serengeti",1,"Bisarara",80,0
1,828,"Serengeti",1,"Bisarara",80,0
1,829,"Serengeti",1,"Bisarara",80,1
1,830,"Serengeti",1,"Bisarara",80,1
1,831,"Serengeti",1,"Bisarara",80,1
1,832,"Serengeti",1,"Bisarara",80,1
1,833,"Serengeti",1,"Bisarara",80,1
1,834,"Serengeti",1,"Bisarara",80,1
1,835,"Serengeti",1,"Bisarara",80,1
1,836,"Serengeti",1,"Bisarara",80,1
1,837,"Serengeti",1,"Bisarara",80,1
1,838,"Serengeti",1,"Bisarara",80,1
1,839,"Serengeti",1,"Bisarara",80,1
1,840,"Serengeti",1,"Bisarara",80,1
1,841,"Serengeti",1,"Bisarara",80,1
1,842,"Serengeti",1,"Bisarara",80,1
1,843,"Serengeti",1,"Bisarara",80,1
1,844,"Serengeti",1,"Bisarara",80,1
1,845,"Serengeti",1,"Bisarara",80,1
1,846,"Serengeti",1,"Bisarara",80,1
1,847,"Serengeti",1,"Mbirikili",81,1
1,848,"Serengeti",1,"Mbirikili",81,1
1,849,"Serengeti",1,"Mbirikili",81,1
1,850,"Serengeti",1,"Mbirikili",81,1
1,851,"Serengeti",1,"Mbirikili",81,1
1,852,"Serengeti",1,"Gusuhi",47,0
1,853,"Serengeti",1,"Gusuhi",47,0
1,854,"Serengeti",1,"Gusuhi",47,0
1,855,"Serengeti",1,"Gusuhi",47,0
1,856,"Serengeti",1,"Maburi",49,0
1,857,"Serengeti",1,"Maburi",49,0
1,858,"Serengeti",1,"Maburi",49,0
1,859,"Serengeti",1,"Nyamatoke",76,0
1,860,"Serengeti",1,"Nyamatoke",76,0
1,861,"Serengeti",1,"Nyamatoke",76,0
1,862,"Serengeti",1,"Nyamatoke",76,0
1,863,"Serengeti",1,"Kenokwe",77,0
1,864,"Serengeti",1,"Nyirongo",63,0
1,865,"Serengeti",1,"Nyirongo",63,0
1,866,"Serengeti",1,"Nyirongo",63,0
1,867,"Serengeti",1,"Masangura",53,0
1,868,"Serengeti",1,"Kwitete",52,0
1,869,"Serengeti",1,"Kwitete",52,0
1,870,"Serengeti",1,"Kwitete",52,0
1,871,"Serengeti",1,"Ngarawani",96,0
1,872,"Serengeti",1,"Ngarawani",96,0
1,873,"Serengeti",1,"Kyambai",31,0
1,874,"Serengeti",1,"Chamoto",88,0
1,875,"Serengeti",1,"Chamoto",88,0
1,876,"Serengeti",1,"Kibeyo",26,0
1,877,"Serengeti",1,"Kibeyo",26,0
1,878,"Serengeti",1,"Kibeyo",26,0
1,879,"Serengeti",1,"Kibeyo",26,0
1,880,"Serengeti",1,"Kisangura",27,0
1,881,"Serengeti",1,"Kisangura",27,0
1,882,"Serengeti",1,"Mbirikili",81,0
1,883,"Serengeti",1,"Mbirikili",81,1
1,884,"Serengeti",1,"Mbirikili",81,1
1,885,"Serengeti",1,"Mbirikili",81,1
1,886,"Serengeti",1,"Mbirikili",81,1
1,887,"Serengeti",1,"Mbirikili",81,1
1,888,"Serengeti",1,"Mbirikili",81,1
1,889,"Serengeti",1,"Mbirikili",81,1
1,890,"Serengeti",1,"Mbirikili",81,1
1,891,"Serengeti",1,"Mbirikili",81,1
1,892,"Serengeti",1,"Mbirikili",81,1
1,893,"Serengeti",1,"Mbirikili",81,1
1,894,"Serengeti",1,"Mbirikili",81,1
1,895,"Serengeti",1,"Mbirikili",81,1
1,896,"Serengeti",1,"Mbirikili",81,1
1,897,"Serengeti",1,"Mbirikili",81,1
1,898,"Serengeti",1,"Mbirikili",81,1
1,899,"Serengeti",1,"Mbirikili",81,1
1,900,"Serengeti",1,"Mbirikili",81,1
1,901,"Serengeti",1,"Mbirikili",81,1
1,902,"Serengeti",1,"Mbirikili",81,1
1,903,"Serengeti",1,"Mbirikili",81,1
1,904,"Serengeti",1,"Mbirikili",81,1
1,905,"Serengeti",1,"Mbirikili",81,1
1,906,"Serengeti",1,"Gusuhi",47,0
1,907,"Serengeti",1,"Gusuhi",47,0
1,908,"Serengeti",1,"Gusuhi",47,0
1,909,"Serengeti",1,"Maburi",49,0
1,910,"Serengeti",1,"Maburi",49,0
1,911,"Serengeti",1,"Maburi",49,0
1,912,"Serengeti",1,"Nyamatoke",76,0
1,913,"Serengeti",1,"Nyamatoke",76,0
1,914,"Serengeti",1,"Nyamatoke",76,0
1,915,"Serengeti",1,"Nyamatoke",76,0
1,916,"Serengeti",1,"Kenokwe",77,0
1,917,"Serengeti",1,"Kenokwe",77,0
1,918,"Serengeti",1,"Kenokwe",77,0
1,919,"Serengeti",1,"Kenokwe",77,0
1,920,"Serengeti",1,"Kwitete",52,0
1,921,"Serengeti",1,"Kwitete",52,0
1,922,"Serengeti",1,"Kwitete",52,0
1,923,"Serengeti",1,"Kwitete",52,0
1,924,"Serengeti",1,"Ngarawani",96,0
1,925,"Serengeti",1,"Ngarawani",96,0
1,926,"Serengeti",1,"Stendi Mpya",33,0
1,927,"Serengeti",1,"Morotonga",93,0
1,928,"Serengeti",1,"Bomani",87,0
1,929,"Serengeti",1,"Kisangura",27,0
1,930,"Serengeti",1,"Kisangura",27,0
1,931,"Serengeti",1,"Kisangura",27,0
1,932,"Serengeti",1,"Kisangura",27,0
1,933,"Serengeti",1,"Kisangura",27,0
1,934,"Serengeti",1,"Kebosongo",28,0
1,935,"Serengeti",1,"Mbirikili",81,0
1,936,"Serengeti",1,"Mbirikili",81,1
1,937,"Serengeti",1,"Mbirikili",81,1
1,938,"Serengeti",1,"Mbirikili",81,1
1,939,"Serengeti",1,"Mbirikili",81,1
1,940,"Serengeti",1,"Mbirikili",81,1
1,941,"Serengeti",1,"Mbirikili",81,1
1,942,"Serengeti",1,"Mbirikili",81,1
1,943,"Serengeti",1,"Mbirikili",81,1
1,944,"Serengeti",1,"Mbirikili",81,1
1,945,"Serengeti",1,"Mbirikili",81,1
1,946,"Serengeti",1,"Mbirikili",81,1
1,947,"Serengeti",1,"Mbirikili",81,1
1,948,"Serengeti",1,"Mbirikili",81,1
1,949,"Serengeti",1,"Mbirikili",81,1
1,950,"Serengeti",1,"Mbirikili",81,1
1,951,"Serengeti",1,"Mbirikili",81,1
1,952,"Serengeti",1,"Mbirikili",81,1
1,953,"Serengeti",1,"Mbirikili",81,1
1,954,"Serengeti",1,"Mbirikili",81,1
1,955,"Serengeti",1,"Mbirikili",81,1
1,956,"Serengeti",1,"Mbirikili",81,1
1,957,"Serengeti",1,"Mbirikili",81,1
1,958,"Serengeti",1,"Mbirikili",81,1
1,959,"Serengeti",1,"Nyambureti",51,0
1,960,"Serengeti",1,"Nyambureti",51,0
1,961,"Serengeti",1,"Nyambureti",51,0
1,962,"Serengeti",1,"Nyambureti",51,0
1,963,"Serengeti",1,"Monuna",50,0
1,964,"Serengeti",1,"Monuna",50,0
1,965,"Serengeti",1,"Monuna",50,0
1,966,"Serengeti",1,"Mosongo",78,0
1,967,"Serengeti",1,"Mosongo",78,0
1,968,"Serengeti",1,"Kenokwe",77,0
1,969,"Serengeti",1,"Kenokwe",77,0
1,970,"Serengeti",1,"Kenokwe",77,0
1,971,"Serengeti",1,"Kenokwe",77,0
1,972,"Serengeti",1,"Nyanungu",59,0
1,973,"Serengeti",1,"Nyanungu",59,0
1,974,"Serengeti",1,"Kwitete",52,0
1,975,"Serengeti",1,"Kyambahi",95,0
1,976,"Serengeti",1,"Kyambahi",95,0
1,977,"Serengeti",1,"Burunga",94,0
1,978,"Serengeti",1,"Burunga",94,0
1,979,"Serengeti",1,"Morotonga",93,0
1,980,"Serengeti",1,"Morotonga",93,0
1,981,"Serengeti",1,"Kebosongo",28,0
1,982,"Serengeti",1,"Kebosongo",28,0
1,983,"Serengeti",1,"Kebosongo",28,0
1,984,"Serengeti",1,"Kebosongo",28,0
1,985,"Serengeti",1,"Kebosongo",28,0
1,986,"Serengeti",1,"Kebosongo",28,1
1,987,"Serengeti",1,"Mbirikili",81,1
1,988,"Serengeti",1,"Bonchugu",82,1
1,989,"Serengeti",1,"Mbirikili",81,1
1,990,"Serengeti",1,"Mbirikili",81,1
1,991,"Serengeti",1,"Mbirikili",81,1
1,992,"Serengeti",1,"Bonchugu",82,1
1,993,"Serengeti",1,"Bonchugu",82,1
1,994,"Serengeti",1,"Bonchugu",82,1
1,995,"Serengeti",1,"Bonchugu",82,1
1,996,"Serengeti",1,"Bonchugu",82,1
1,997,"Serengeti",1,"Bonchugu",82,1
1,998,"Serengeti",1,"Bonchugu",82,1
1,999,"Serengeti",1,"Bonchugu",82,1
1,1000,"Serengeti",1,"Bonchugu",82,1
1,1001,"Serengeti",1,"Mbirikili",81,1
1,1002,"Serengeti",1,"Bonchugu",82,1
1,1003,"Serengeti",1,"Bonchugu",82,1
1,1004,"Serengeti",1,"Bonchugu",82,1
1,1005,"Serengeti",1,"Bonchugu",82,1
1,1006,"Serengeti",1,"Bonchugu",82,1
1,1007,"Serengeti",1,"Mbirikili",81,1
1,1008,"Serengeti",1,"Mbirikili",81,1
1,1009,"Serengeti",1,"Mbirikili",81,1
1,1010,"Serengeti",1,"Mbirikili",81,1
1,1011,"Serengeti",1,"Nyambureti",51,0
1,1012,"Serengeti",1,"Nyambureti",51,0
1,1013,"Serengeti",1,"Nyambureti",51,0
1,1014,"Serengeti",1,"Monuna",50,0
1,1015,"Serengeti",1,"Monuna",50,0
1,1016,"Serengeti",1,"Mosongo",78,0
1,1017,"Serengeti",1,"Mosongo",78,0
1,1018,"Serengeti",1,"Mosongo",78,0
1,1019,"Serengeti",1,"Kenokwe",77,0
1,1020,"Serengeti",1,"Kenokwe",77,0
1,1021,"Serengeti",1,"Kenokwe",77,0
1,1022,"Serengeti",1,"Kenokwe",77,0
1,1023,"Serengeti",1,"Nyanungu",59,0
1,1024,"Serengeti",1,"Nyanungu",59,0
1,1025,"Serengeti",1,"Nyanungu",59,0
1,1026,"Serengeti",1,"Kyambahi",95,0
1,1027,"Serengeti",1,"Kyambahi",95,0
1,1028,"Serengeti",1,"Burunga",94,0
1,1029,"Serengeti",1,"Morotonga",93,0
1,1030,"Serengeti",1,"Morotonga",93,0
1,1031,"Serengeti",1,"Morotonga",93,0
1,1032,"Serengeti",1,"Rwamchanga",58,0
1,1033,"Serengeti",1,"Rwamchanga",58,0
1,1034,"Serengeti",1,"Rwamchanga",58,0
1,1035,"Serengeti",1,"Bonchugu",82,0
1,1036,"Serengeti",1,"Bonchugu",82,1
1,1037,"Serengeti",1,"Bonchugu",82,1
1,1038,"Serengeti",1,"Bonchugu",82,1
1,1039,"Serengeti",1,"Bonchugu",82,1
1,1040,"Serengeti",1,"Bonchugu",82,1
1,1041,"Serengeti",1,"Bonchugu",82,1
1,1042,"Serengeti",1,"Bonchugu",82,1
1,1043,"Serengeti",1,"Bonchugu",82,1
1,1044,"Serengeti",1,"Bonchugu",82,1
1,1045,"Serengeti",1,"Bonchugu",82,1
1,1046,"Serengeti",1,"Bonchugu",82,1
1,1047,"Serengeti",1,"Bonchugu",82,1
1,1048,"Serengeti",1,"Bonchugu",82,1
1,1049,"Serengeti",1,"Bonchugu",82,1
1,1050,"Serengeti",1,"Bonchugu",82,1
1,1051,"Serengeti",1,"Bonchugu",82,1
1,1052,"Serengeti",1,"Bonchugu",82,1
1,1053,"Serengeti",1,"Bonchugu",82,1
1,1054,"Serengeti",1,"Bonchugu",82,1
1,1055,"Serengeti",1,"Bonchugu",82,1
1,1056,"Serengeti",1,"Bonchugu",82,1
1,1057,"Serengeti",1,"Bonchugu",82,1
1,1058,"Serengeti",1,"Bonchugu",82,1
1,1059,"Serengeti",1,"Bonchugu",82,1
1,1060,"Serengeti",1,"Bonchugu",82,1
1,1061,"Serengeti",1,"Bonchugu",82,1
1,1062,"Serengeti",1,"Nyankomogo",43,0
1,1063,"Serengeti",1,"Nyankomogo",43,0
1,1064,"Serengeti",1,"Rigicha",44,0
1,1065,"Serengeti",1,"Rigicha",44,0
1,1066,"Serengeti",1,"Wagete",45,0
1,1067,"Serengeti",1,"Wagete",45,0
1,1068,"Serengeti",1,"Mosongo",78,0
1,1069,"Serengeti",1,"Mosongo",78,0
1,1070,"Serengeti",1,"Mosongo",78,0
1,1071,"Serengeti",1,"Kenokwe",77,0
1,1072,"Serengeti",1,"Kenokwe",77,0
1,1073,"Serengeti",1,"Kenokwe",77,0
1,1074,"Serengeti",1,"Kenokwe",77,0
1,1075,"Serengeti",1,"Nyanungu",59,0
1,1076,"Serengeti",1,"Nyanungu",59,0
1,1077,"Serengeti",1,"Kyambahi",95,0
1,1078,"Serengeti",1,"Nyanungu",59,0
1,1079,"Serengeti",1,"Kyambahi",95,0
1,1080,"Serengeti",1,"Burunga",94,0
1,1081,"Serengeti",1,"Bwitengi",56,0
1,1082,"Serengeti",1,"Bwitengi",56,0
1,1083,"Serengeti",1,"Misseke",57,0
1,1084,"Serengeti",1,"Rwamchanga",58,0
1,1085,"Serengeti",1,"Rwamchanga",58,0
1,1086,"Serengeti",1,"Rwamchanga",58,1
1,1087,"Serengeti",1,"Rwamchanga",58,1
1,1088,"Serengeti",1,"Bonchugu",82,1
1,1089,"Serengeti",1,"Bonchugu",82,1
1,1090,"Serengeti",1,"Bonchugu",82,1
1,1091,"Serengeti",1,"Bonchugu",82,1
1,1092,"Serengeti",1,"Bonchugu",82,1
1,1093,"Serengeti",1,"Bonchugu",82,1
1,1094,"Serengeti",1,"Bonchugu",82,1
1,1095,"Serengeti",1,"Bonchugu",82,1
1,1096,"Serengeti",1,"Bonchugu",82,1
1,1097,"Serengeti",1,"Bonchugu",82,1
1,1098,"Serengeti",1,"Bonchugu",82,1
1,1099,"Serengeti",1,"Bonchugu",82,1
1,1100,"Serengeti",1,"Bonchugu",82,1
1,1101,"Serengeti",1,"Bonchugu",82,1
1,1102,"Serengeti",1,"Bonchugu",82,1
1,1103,"Serengeti",1,"Bonchugu",82,1
1,1104,"Serengeti",1,"Bonchugu",82,1
1,1105,"Serengeti",1,"Bonchugu",82,1
1,1106,"Serengeti",1,"Bonchugu",82,1
1,1107,"Serengeti",1,"Bonchugu",82,1
1,1108,"Serengeti",1,"Bonchugu",82,1
1,1109,"Serengeti",1,"Bonchugu",82,1
1,1110,"Serengeti",1,"Bonchugu",82,1
1,1111,"Serengeti",1,"Bonchugu",82,1
1,1112,"Serengeti",1,"Bonchugu",82,1
1,1113,"Serengeti",1,"Bonchugu",82,1
1,1114,"Serengeti",1,"Nyankomogo",43,0
1,1115,"Serengeti",1,"Nyankomogo",43,0
1,1116,"Serengeti",1,"Rigicha",44,0
1,1117,"Serengeti",1,"Rigicha",44,0
1,1118,"Serengeti",1,"Wagete",45,0
1,1119,"Serengeti",1,"Wagete",45,0
1,1120,"Serengeti",1,"Wagete",45,0
1,1121,"Serengeti",1,"Mosongo",78,0
1,1122,"Serengeti",1,"Mosongo",78,0
1,1123,"Serengeti",1,"Mosongo",78,0
1,1124,"Serengeti",1,"Kenokwe",77,0
1,1125,"Serengeti",1,"Kenokwe",77,0
